key	bgcolor	dx	dy	edgecolor	frame	play	player	player_num	team	x	y	z	player_has_ball	player_action	player_role
90	NA	-0.0019180614781606662	-0.0013056210368608842	NA	90	Liverpool [4] - 0 Barcelona	0	NA	NA	104.83364798070535	0.16266343674568928	0	FALSE	NA	NA
91	NA	-0.001886809225715922	-0.001284347684203908	NA	91	Liverpool [4] - 0 Barcelona	0	NA	NA	104.83176117147963	0.16137908906148538	0	FALSE	NA	NA
92	NA	-0.0018560661870174043	-0.001263420952469687	NA	92	Liverpool [4] - 0 Barcelona	0	NA	NA	104.82990510529262	0.16011566810901573	0	FALSE	NA	NA
93	NA	-0.3794804523021679	1.9735267952401574	NA	93	Liverpool [4] - 0 Barcelona	0	NA	NA	104.45042465299043	2.1336424633491733	0	FALSE	NA	NA
94	NA	-0.35954013371746163	1.8698251347361474	NA	94	Liverpool [4] - 0 Barcelona	0	NA	NA	104.09088451927298	4.0034675980853205	0	FALSE	NA	NA
95	NA	-0.3406476064032796	1.7715726195983017	NA	95	Liverpool [4] - 0 Barcelona	0	NA	NA	103.7502369128697	5.775040217683622	0	FALSE	NA	NA
96	NA	-0.32274781273647424	1.6784829170420608	NA	96	Liverpool [4] - 0 Barcelona	0	NA	NA	103.42748910013324	7.453523134725684	0	FALSE	NA	NA
97	NA	-0.3057885881718343	1.5902847400298739	NA	97	Liverpool [4] - 0 Barcelona	0	NA	NA	103.1217005119614	9.043807874755556	0	FALSE	NA	NA
98	NA	-0.2897205092214543	1.5067210566722564	NA	98	Liverpool [4] - 0 Barcelona	0	NA	NA	102.83198000273993	10.550528931427813	0	FALSE	NA	NA
99	NA	-0.274496749422114	1.427548341171194	NA	99	Liverpool [4] - 0 Barcelona	0	NA	NA	102.55748325331784	11.978077272599007	0	FALSE	NA	NA
100	NA	-0.2600729428709863	1.3525358641244065	NA	100	Liverpool [4] - 0 Barcelona	0	NA	NA	102.29741031044682	13.330613136723414	0	FALSE	NA	NA
101	NA	-0.24640705493222076	1.2814650201211077	NA	101	Liverpool [4] - 0 Barcelona	0	NA	NA	102.05100325551463	14.61207815684452	0	FALSE	NA	NA
